,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN
2007,2017-12-14,66.51000213623047,50.209999084472656,100.19999694824219,172.22000122070312,96.30000305175781,89.30999755859375,188.44000244140625,54.72999954223633,151.2100067138672
2008,2017-12-15,67.61000061035156,51.060001373291016,100.69999694824219,173.97000122070312,97.44999694824219,93.16999816894531,188.7100067138672,55.5,152.66000366210938
2009,2017-12-18,67.66000366210938,51.4900016784668,102.70999908447266,176.4199981689453,98.19000244140625,92.4000015258789,190.07000732421875,56.400001525878906,151.72000122070312
2010,2017-12-19,67.75,51.439998626708984,99.7300033569336,174.5399932861328,97.91999816894531,93.79000091552734,193.88999938964844,56.79999923706055,152.22000122070312
2011,2017-12-20,67.4000015258789,51.91999816894531,98.58999633789062,174.35000610351562,97.41000366210938,93.73999786376953,193.69000244140625,57.02000045776367,151.75
2012,2017-12-21,67.5199966430664,52.790000915527344,100.12999725341797,175.00999450683594,97.91000366210938,92.98999786376953,190.6300048828125,56.93000030517578,154.1999969482422
2013,2017-12-22,67.3499984741211,52.59000015258789,100.55000305175781,175.00999450683594,98.20999908447266,92.45999908447266,191.63999938964844,56.93000030517578,153.88999938964844
2014,2017-12-26,67.25,52.849998474121094,101.95999908447266,170.57000732421875,97.75,93.25,189.5399932861328,57.0,152.99000549316406
2015,2017-12-27,67.30000305175781,52.400001525878906,99.7699966430664,170.60000610351562,98.08999633789062,92.5999984741211,190.4199981689453,57.470001220703125,153.32000732421875
2016,2017-12-28,67.44999694824219,52.459999084472656,99.70999908447266,171.0800018310547,97.79000091552734,92.58999633789062,190.5500030517578,57.459999084472656,153.57000732421875
2017,2017-12-29,66.97000122070312,52.029998779296875,99.69000244140625,169.22999572753906,96.70999908447266,91.81999969482422,187.41000366210938,57.06999969482422,153.08999633789062
2018,2018-01-01,,,,,,,,,
2019,2018-01-02,67.5999984741211,52.9900016784668,106.08999633789062,172.25999450683594,98.41000366210938,94.04000091552734,192.49000549316406,58.790000915527344,153.83999633789062
2020,2018-01-03,69.31999969482422,52.34000015258789,107.05000305175781,172.22999572753906,99.94999694824219,94.38999938964844,195.82000732421875,58.91999816894531,154.5500030517578
2021,2018-01-04,68.80000305175781,52.66999816894531,111.0,173.02999877929688,99.37999725341797,94.18000030517578,199.25,58.81999969482422,156.3800048828125
2022,2018-01-05,69.9000015258789,52.650001525878906,112.18000030517578,175.0,101.11000061035156,95.31999969482422,202.32000732421875,58.9900016784668,157.6699981689453
2023,2018-01-08,70.05000305175781,52.130001068115234,111.38999938964844,174.35000610351562,99.48999786376953,96.9000015258789,207.8000030517578,58.81999969482422,158.92999267578125
2024,2018-01-09,71.7699966430664,52.08000183105469,110.48999786376953,174.3300018310547,100.23999786376953,97.5199966430664,209.75999450683594,58.91999816894531,159.4600067138672
2025,2018-01-10,70.79000091552734,53.779998779296875,110.58999633789062,174.2899932861328,99.69000244140625,97.20999908447266,208.13999938964844,58.83000183105469,158.89999389648438
2026,2018-01-11,70.80000305175781,56.41999816894531,112.94999694824219,175.27999877929688,99.2699966430664,98.13999938964844,210.14999389648438,58.95000076293945,159.11000061035156
2027,2018-01-12,71.7300033569336,58.470001220703125,115.94000244140625,177.08999633789062,100.33999633789062,99.0,215.11000061035156,58.84000015258789,160.11000061035156
2028,2018-01-16,71.2300033569336,57.97999954223633,113.9000015258789,176.19000244140625,102.48999786376953,99.55000305175781,218.08999633789062,58.439998626708984,157.9600067138672
2029,2018-01-17,72.05999755859375,58.15999984741211,115.3499984741211,179.10000610351562,104.36000061035156,101.30000305175781,224.1300048828125,58.9900016784668,160.2100067138672
2030,2018-01-18,72.19000244140625,58.34000015258789,115.52999877929688,179.25999450683594,103.80999755859375,100.86000061035156,225.88999938964844,59.06999969482422,160.94000244140625
2031,2018-01-19,73.06999969482422,58.060001373291016,117.0199966430664,178.4600067138672,104.63999938964844,100.05999755859375,228.2899932861328,59.310001373291016,161.75
2032,2018-01-22,73.4800033569336,58.099998474121094,118.02999877929688,177.0,106.48999786376953,102.66000366210938,228.17999267578125,59.56999969482422,161.42999267578125
2033,2018-01-23,73.44000244140625,58.290000915527344,119.0999984741211,177.0399932861328,105.37999725341797,102.80999755859375,230.27000427246094,59.22999954223633,160.8800048828125
2034,2018-01-24,73.58000183105469,54.790000915527344,120.98999786376953,174.22000122070312,105.51000213623047,104.62000274658203,232.9499969482422,61.720001220703125,160.60000610351562
2035,2018-01-25,73.86000061035156,53.04999923706055,120.91999816894531,171.11000061035156,108.30000305175781,104.37000274658203,236.32000732421875,63.220001220703125,160.7899932861328
2036,2018-01-26,74.81999969482422,53.06999969482422,123.63999938964844,171.50999450683594,123.20999908447266,105.4800033569336,238.88999938964844,63.41999816894531,162.5500030517578
